Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Variable,Value
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,Lincomycin,0
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,LincomycinProportion,0
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,OtherTreatments,170
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,OtherTreatmentsProportion,0.16798418972332016
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,PrimaryRespiratory,0
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,PrimaryRespiratoryProportion,0
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,SecondaryRespiratory,170
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,SecondaryRespiratoryProportion,0.16798418972332016
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,TotalTreatments,340
5059,TPLJ_1_44608,TPLJ,TPLJ_44608,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-16,44608,TotalTreatmentsProportion,0.3359683794466403
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,Penicillin,4
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,PenicillinProportion,0.00392156862745098
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,Dexamethasone,133
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,DexamethasoneProportion,0.1303921568627451
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,Ceftiofur,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,CeftiofurProportion,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,Enroflaxin,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,EnroflaxinProportion,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,Tetracycline,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,TetracyclineProportion,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,Lincomycin,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,LincomycinProportion,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,OtherTreatments,133
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,OtherTreatmentsProportion,0.1303921568627451
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,PrimaryRespiratory,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,PrimaryRespiratoryProportion,0
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,SecondaryRespiratory,137
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,SecondaryRespiratoryProportion,0.13431372549019607
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,TotalTreatments,270
5066,TPLJ_1_44615,TPLJ,TPLJ_44615,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-23,44615,TotalTreatmentsProportion,0.2647058823529412
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,Penicillin,6
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,PenicillinProportion,0.006018054162487462
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,Dexamethasone,325
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,DexamethasoneProportion,0.3259779338014042
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,Ceftiofur,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,CeftiofurProportion,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,Enroflaxin,325
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,EnroflaxinProportion,0.3259779338014042
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,Tetracycline,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,TetracyclineProportion,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,Lincomycin,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,LincomycinProportion,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,OtherTreatments,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,OtherTreatmentsProportion,0
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,PrimaryRespiratory,325
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,PrimaryRespiratoryProportion,0.3259779338014042
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,SecondaryRespiratory,331
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,SecondaryRespiratoryProportion,0.3319959879638917
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,TotalTreatments,656
5067,TPLJ_1_44616,TPLJ,TPLJ_44616,1,1,TPLJ_1,3,TPLJ_1_3,2022-02-24,44616,TotalTreatmentsProportion,0.6579739217652959
5261,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,LowTempRMS,72.3
5261,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,HiTempRMS,71.6
5261,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,TempRangeRMS,-0.7000000000000028
5261,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,LowTempSetPointDeviationRMS,-11.299999999999997
5261,TPLJ_2_44330,TPLJ,TPLJ_44330,2,2,TPLJ_2,1,TPLJ_2_1,2021-05-14,44330,HiTempSetPointDeviationRMS,-10.599999999999994
5337,TPLJ_2_44406,TPLJ,TPLJ_44406,2,2,TPLJ_2,1,TPLJ_2_1,2021-07-29,44406,WaterDispRMS,655
5337,TPLJ_2_44406,TPLJ,TPLJ_44406,2,2,TPLJ_2,1,TPLJ_2_1,2021-07-29,44406,WaterDispHdRMS,4.171974522292993
5339,TPLJ_2_44408,TPLJ,TPLJ_44408,2,2,TPLJ_2,1,TPLJ_2_1,2021-07-31,44408,WaterDispRMS,200
5339,TPLJ_2_44408,TPLJ,TPLJ_44408,2,2,TPLJ_2,1,TPLJ_2_1,2021-07-31,44408,WaterDispHdRMS,3.7735849056603774
5409,TPLJ_2_44491,TPLJ,TPLJ_44491,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-22,44491,WaterDispVC,3004
5409,TPLJ_2_44491,TPLJ,TPLJ_44491,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-22,44491,WaterDispHdVC,3.2510822510822512
5409,TPLJ_2_44491,TPLJ,TPLJ_44491,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-22,44491,LowTempVC,43.79959869
5409,TPLJ_2_44491,TPLJ,TPLJ_44491,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-22,44491,AvgTempVC,64.48001916
5409,TPLJ_2_44491,TPLJ,TPLJ_44491,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-22,44491,TempRangeVC,28.84100342
5415,TPLJ_2_44497,TPLJ,TPLJ_44497,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-28,44497,WaterDispRMS,1924
5415,TPLJ_2_44497,TPLJ,TPLJ_44497,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-28,44497,WaterDispHdRMS,4.352941176470588
5415,TPLJ_2_44497,TPLJ,TPLJ_44497,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-28,44497,WaterDispVC,1924
5415,TPLJ_2_44497,TPLJ,TPLJ_44497,2,2,TPLJ_2,2,TPLJ_2_2,2021-10-28,44497,WaterDispHdVC,4.352941176470588
5510,TPLJ_2_44592,TPLJ,TPLJ_44592,2,2,TPLJ_2,2,TPLJ_2_2,2022-01-31,44592,WaterDispRMS,587
5510,TPLJ_2_44592,TPLJ,TPLJ_44592,2,2,TPLJ_2,2,TPLJ_2_2,2022-01-31,44592,WaterDispHdRMS,4.3161764705882355
5511,TPLJ_2_44597,TPLJ,TPLJ_44597,2,2,TPLJ_2,3,TPLJ_2_3,2022-02-05,44597,WaterDispRMS,48
5511,TPLJ_2_44597,TPLJ,TPLJ_44597,2,2,TPLJ_2,3,TPLJ_2_3,2022-02-05,44597,WaterDispHdRMS,0.08163265306122448
5514,TPLJ_2_44600,TPLJ,TPLJ_44600,2,2,TPLJ_2,3,TPLJ_2_3,2022-02-08,44600,WaterDispRMS,125
5514,TPLJ_2_44600,TPLJ,TPLJ_44600,2,2,TPLJ_2,3,TPLJ_2_3,2022-02-08,44600,WaterDispHdRMS,0.09765625
