Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Days,Inventory,InventoryChange,TotalInventoryChange,Marketing,Euth,EuthProportion,Dead,DeadProportion,TotalMortality,TotalMortalityProportion,Penicillin,PenicillinProportion,Dexamethasone,DexamethasoneProportion,Ceftiofur,CeftiofurProportion,Enroflaxin,EnroflaxinProportion,Tetracycline,TetracyclineProportion,Lincomycin,LincomycinProportion,OtherTreatments,OtherTreatmentsProportion,PrimaryRespiratory,PrimaryRespiratoryProportion,SecondaryRespiratory,SecondaryRespiratoryProportion,TotalTreatments,TotalTreatmentsProportion,WaterMedications,WaterDispRMS,WaterDispHdRMS,WaterDispVC,WaterDispHdVC,SetPointRMS,LowTempRMS,HiTempRMS,TempRangeRMS,LowTempSetPointDeviationRMS,HiTempSetPointDeviationRMS,SetPointVC,LowTempVC,AvgTempVC,HiTempVC,TempRangeVC,LowTempSetPointDeviationVC,AvgTempSetPointDeviationVC,HiTempSetPointDeviationVC
2335,HOTC_1_44476,HOTC,HOTC_44476,1,7,HOTC_1,2,HOTC_1_2,2021-10-07,44476,31,4053,-1,-1,0,0,0,1,2.467308166790032e-4,1,2.467308166790032e-4,0,0,7,0.0017271157167530224,11,0.002714038983469035,0,0,0,0,0,0,0,0,11,0.002714038983469035,7,0.0017271157167530224,18,0.0044411547002220575,0,2684,0.6622255119664446,2531,0.6244756970145571,73,73.9,79.7,5.799999999999997,-0.9000000000000057,-6.700000000000003,NA,69.99060059,77.62214075,81.60440063,11.613800040000001,NA,NA,NA
2336,HOTC_1_44477,HOTC,HOTC_44477,1,7,HOTC_1,2,HOTC_1_2,2021-10-08,44477,32,4048,-5,-6,0,5,0.0012351778656126482,2,4.940711462450593e-4,7,0.0017292490118577075,0,0,9,0.002223320158102767,21,0.005187747035573123,0,0,0,0,0,0,0,0,21,0.005187747035573123,9,0.002223320158102767,30,0.007411067193675889,0,2684,0.6630434782608695,2567,0.6341403162055336,73,75.1,83.3,8.200000000000003,-2.0999999999999943,-10.299999999999997,NA,72.28910065,78.07643118,85.48120117,13.192100520000011,NA,NA,NA
2337,HOTC_1_44478,HOTC,HOTC_44478,1,7,HOTC_1,2,HOTC_1_2,2021-10-09,44478,33,4045,-3,-5,0,1,2.4721878862793575e-4,2,4.944375772558715e-4,3,7.416563658838071e-4,0,0,1,2.4721878862793575e-4,3,7.416563658838071e-4,0,0,0,0,0,0,0,0,3,7.416563658838071e-4,1,2.4721878862793575e-4,4,9.88875154511743e-4,0,2829,0.6993819530284302,2699,0.6672435105067985,73,75.7,87.5,11.799999999999997,-2.700000000000003,-14.5,NA,74.30609894,80.26259131,88.44270325,14.136604309999996,NA,NA,NA
2338,HOTC_1_44479,HOTC,HOTC_44479,1,7,HOTC_1,2,HOTC_1_2,2021-10-10,44479,34,4042,-3,-4,0,0,0,3,7.422068283028204e-4,3,7.422068283028204e-4,0,0,1,2.4740227610094015e-4,1,2.4740227610094015e-4,0,0,0,0,0,0,0,0,1,2.4740227610094015e-4,1,2.4740227610094015e-4,2,4.948045522018803e-4,0,2917,0.7216724393864423,2813,0.6959426026719446,73,75.8,87.8,12,-2.799999999999997,-14.799999999999997,NA,74.95379639,81.12362788,88.89179993,13.938003540000011,NA,NA,NA
2339,HOTC_1_44480,HOTC,HOTC_44480,1,7,HOTC_1,2,HOTC_1_2,2021-10-11,44480,35,4044,2,-2,0,0,0,2,4.945598417408506e-4,2,4.945598417408506e-4,0,0,13,0.003214638971315529,38,0.009396636993076163,0,0,0,0,0,0,0,0,38,0.009396636993076163,13,0.003214638971315529,51,0.012611275964391691,0,2514,0.6216617210682492,2819,0.697082096933729,72.9,75.3,80.7,5.400000000000006,-2.3999999999999915,-7.799999999999997,NA,74.03150177,78.82109658,85.60070038,11.56919861,NA,NA,NA
2340,HOTC_1_44481,HOTC,HOTC_44481,1,7,HOTC_1,2,HOTC_1_2,2021-10-12,44481,36,4041,-3,-3,0,0,0,3,7.423904974016332e-4,3,7.423904974016332e-4,0,0,9,0.0022271714922048997,23,0.0056916604800791885,0,0,0,0,0,0,0,0,23,0.0056916604800791885,9,0.0022271714922048997,32,0.007918831972284088,0,2848,0.7047760455332839,2713,0.6713684731502103,72.7,74.3,80.6,6.299999999999997,-1.5999999999999943,-7.8999999999999915,NA,72.46450043,77.56735577,83.15879822,10.694297789999993,NA,NA,NA
2341,HOTC_1_44482,HOTC,HOTC_44482,1,7,HOTC_1,2,HOTC_1_2,2021-10-13,44482,37,4045,4,-6,0,3,7.416563658838071e-4,3,7.416563658838071e-4,6,0.0014833127317676143,0,0,20,0.004944375772558714,46,0.011372064276885044,0,0,0,0,0,0,0,0,46,0.011372064276885044,20,0.004944375772558714,66,0.016316440049443756,0,3924,0.9700865265760198,2791,0.6899876390605686,72.5,73.6,82.1,8.5,-1.0999999999999943,-9.599999999999994,NA,71.03890228,76.87630065,82.9332962,11.894393919999999,NA,NA,NA
2342,HOTC_1_44483,HOTC,HOTC_44483,1,7,HOTC_1,2,HOTC_1_2,2021-10-14,44483,38,4056,11,6,0,1,2.465483234714004e-4,1,2.465483234714004e-4,2,4.930966469428008e-4,0,0,18,0.004437869822485207,27,0.006656804733727811,0,0,0,0,0,0,0,0,27,0.006656804733727811,18,0.004437869822485207,45,0.011094674556213017,0,1832,0.4516765285996055,2947,0.7265779092702169,72.3,75,79.9,4.900000000000006,-2.700000000000003,-7.6000000000000085,NA,72.72899628,78.24488853,81.93289948,9.2039032,NA,NA,NA
2343,HOTC_1_44484,HOTC,HOTC_44484,1,7,HOTC_1,2,HOTC_1_2,2021-10-15,44484,39,4055,-1,-2,0,1,2.466091245376079e-4,1,2.466091245376079e-4,2,4.932182490752158e-4,0,0,23,0.005672009864364982,22,0.005425400739827373,0,0,0,0,0,0,0,0,22,0.005425400739827373,23,0.005672009864364982,45,0.011097410604192354,0,2729,0.6729963008631319,2771,0.68335388409371145,72.1,72.4,77.9,5.5,-0.30000000000001137,-5.800000000000011,NA,70.32319641,76.88681268,80.79419708,10.47100067000001,NA,NA,NA
2344,HOTC_1_44485,HOTC,HOTC_44485,1,7,HOTC_1,2,HOTC_1_2,2021-10-16,44485,40,4054,-1,-1,0,1,2.46669955599408e-4,0,0,1,2.46669955599408e-4,0,0,13,0.003206709422792304,20,0.00493339911198816,0,0,0,0,0,0,0,0,20,0.00493339911198816,13,0.003206709422792304,33,0.008140108534780463,0,2387,0.5888011840157868,2577,0.6356684755796744,71.9,72.3,76.7,4.400000000000006,-0.3999999999999915,-4.799999999999997,NA,68.08860016,74.63055309,81.17050171,13.081901549999998,NA,NA,NA
2345,HOTC_1_44486,HOTC,HOTC_44486,1,7,HOTC_1,2,HOTC_1_2,2021-10-17,44486,41,4048,-6,-6,0,3,7.411067193675889e-4,3,7.411067193675889e-4,6,0.0014822134387351778,0,0,13,0.0032114624505928855,16,0.003952569169960474,0,0,0,0,0,0,0,0,16,0.003952569169960474,13,0.0032114624505928855,29,0.00716403162055336,0,2663,0.6578557312252964,2606,0.6437747035573123,71.6,72.1,77.1,5,-0.5,-5.5,NA,69.12989807,74.53840773,80.20980072,11.079902650000008,NA,NA,NA
2346,HOTC_1_44487,HOTC,HOTC_44487,1,7,HOTC_1,2,HOTC_1_2,2021-10-18,44487,42,4055,7,3,0,2,4.932182490752158e-4,4,9.864364981504315e-4,6,0.0014796547472256474,0,0,16,0.003945745992601726,47,0.011590628853267572,0,0,0,0,0,0,0,0,47,0.011590628853267572,16,0.003945745992601726,63,0.015536374845869297,0,3232,0.7970406905055487,2755,0.6794081381011098,71.4,71.8,77.8,6,-0.3999999999999915,-6.3999999999999915,NA,68.32659912,74.76508097,80.15699768,11.830398560000006,NA,NA,NA
2347,HOTC_1_44488,HOTC,HOTC_44488,1,7,HOTC_1,2,HOTC_1_2,2021-10-19,44488,43,4051,-4,-4,0,3,7.405578869414959e-4,1,2.4685262898049864e-4,4,9.874105159219946e-4,0,0,11,0.0027153789187854853,12,0.0029622315477659837,0,0,0,0,0,0,0,0,12,0.0029622315477659837,11,0.0027153789187854853,23,0.005677610466551469,0,2604,0.6428042458652184,2780,0.6862503085657862,70.9,71.4,76.4,5,-0.5,-5.5,NA,67.93070221,74.15929769,79.84190369,11.911201479999988,NA,NA,NA
2348,HOTC_1_44489,HOTC,HOTC_44489,1,7,HOTC_1,2,HOTC_1_2,2021-10-20,44489,44,4050,-1,-3,0,3,7.407407407407407e-4,2,4.938271604938272e-4,5,0.0012345679012345679,0,0,23,0.005679012345679012,86,0.02123456790123457,0,0,0,0,0,0,0,0,86,0.02123456790123457,23,0.005679012345679012,109,0.02691358024691358,0,2374,0.5861728395061728,2841,0.7014814814814815,70.4,72.3,79.1,6.799999999999997,-1.8999999999999915,-8.699999999999989,NA,68.68609619,74.91029472,81.22450256,12.538406370000004,NA,NA,NA
2349,HOTC_1_44490,HOTC,HOTC_44490,1,7,HOTC_1,2,HOTC_1_2,2021-10-21,44490,45,4048,-2,-2,0,3,7.411067193675889e-4,1,2.4703557312252963e-4,4,9.881422924901185e-4,0,0,18,0.004446640316205534,82,0.020256916996047432,0,0,0,0,0,0,0,0,82,0.020256916996047432,18,0.004446640316205534,100,0.024703557312252964,0,3712,0.9169960474308301,2674,0.6605731225296443,69.9,71.2,75.4,4.200000000000003,-1.2999999999999972,-5.5,NA,67.65579987,74.14718424,77.94860077,10.292800900000003,NA,NA,NA
2350,HOTC_1_44491,HOTC,HOTC_44491,1,7,HOTC_1,2,HOTC_1_2,2021-10-22,44491,46,4040,-8,-8,0,6,0.0014851485148514852,2,4.950495049504951e-4,8,0.0019801980198019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983,0.7383663366336634,3418,0.846039603960396,69.4,69.5,74.1,4.599999999999994,-0.09999999999999432,-4.699999999999989,NA,66.42209625,72.6231228,77.10620117,10.68410492000001,NA,NA,NA
2351,HOTC_1_44492,HOTC,HOTC_44492,1,7,HOTC_1,2,HOTC_1_2,2021-10-23,44492,47,4039,-1,-1,0,1,2.475860361475613e-4,0,0,1,2.475860361475613e-4,0,0,3,7.427581084426838e-4,3,7.427581084426838e-4,0,0,0,0,0,0,0,0,3,7.427581084426838e-4,3,7.427581084426838e-4,6,0.0014855162168853676,0,2942,0.7283981183461253,3100,0.76751671205744,68.9,69.5,73.8,4.299999999999997,-0.5999999999999943,-4.8999999999999915,NA,65.37210083,71.54097679,78.19950104,12.827400210000008,NA,NA,NA
2352,HOTC_1_44493,HOTC,HOTC_44493,1,7,HOTC_1,2,HOTC_1_2,2021-10-24,44493,48,4037,-2,-8,0,1,2.4770869457517957e-4,1,2.4770869457517957e-4,2,4.954173891503591e-4,0,0,6,0.0014862521674510775,6,0.0014862521674510775,0,0,0,0,0,0,0,0,6,0.0014862521674510775,6,0.0014862521674510775,12,0.002972504334902155,0,3088,0.7649244488481546,2896,0.7173643794897201,68.4,70.7,80.3,9.599999999999994,-2.299999999999997,-11.899999999999991,NA,67.65579987,74.58133438,82.54149628,14.885696410000008,NA,NA,NA
2353,HOTC_1_44494,HOTC,HOTC_44494,1,7,HOTC_1,2,HOTC_1_2,2021-10-25,44494,49,4037,0,-1,0,0,0,1,2.4770869457517957e-4,1,2.4770869457517957e-4,0,0,9,0.002229378251176616,82,0.020312112955164725,0,0,0,0,0,0,0,0,82,0.020312112955164725,9,0.002229378251176616,91,0.022541491206341344,0,3096,0.766906118404756,3031,0.7508050532573693,68,69.7,73.5,3.799999999999997,-1.7000000000000028,-5.5,NA,66.8035965,73.23854883,80.15699768,13.353401180000006,NA,NA,NA
